Physical therapy	15.548961514597407	88	Sports:0.674627,Health:0.997459,Health\Alternative & Natural Medicine:0.685899,Style & Fashion\Fitness:0.762345,Health\Physical Therapy:0.999995,Education:0.681046
Doctor of Physical Therapy	3.43237581570058	8	Health\Health Conditions\Arthritis:0.543389,Health:0.989614,Health\Alternative & Natural Medicine:0.422686,Health\Physical Therapy:0.999877,Health\Pharmacy:0.409568
Manual therapy	2.1563861341433457	7	Health\Physical Therapy:0.809986,Health\Orthopedics:0.6667,Health\Alternative & Natural Medicine:0.755598
Aquatic therapy	1.1408423726946149	6	Health\Pediatrics:0.651,Health:0.921786,Health\Alternative & Natural Medicine:0.473249,Style & Fashion\Fitness:0.891312,Health\Orthopedics:0.703552,Health\Physical Therapy:0.937723
Master of Physical Therapy	4.085021525381795	4	Education:0.676963,Health\Physical Therapy:0.907427
Joint mobilization	1.0236954703756773	4	Health\Health Conditions\Arthritis:0.483573,Health\Physical Therapy:0.969592,Health\Alternative & Natural Medicine:0.576769
Bobath concept	1.3379889210543021	3	Health\Physical Therapy:0.908546,Health\Mental health\Psychology/Psychiatry:0.491897
Physical therapy education	1.6220140187529677	3	Education:0.651,Health\Physical Therapy:0.915591
Spinal manipulation	1.4680568186208385	3	Health\Health Conditions\Arthritis:0.491251,Health\Physical Therapy:0.772419
Commission on Accreditation in Physical Therapy Education	1.2332604432902836	2	Education:0.985165,Health\Physical Therapy:0.99605
Natural apophyseal glides	0.334692512345679	2	Health\Physical Therapy:0.878199
Chartered Society of Physiotherapy	1.2332604432902836	2	Health\Physical Therapy:0.986159,Health:0.789725
Hocoma	0.34124999999999994	2	Health\Physical Therapy:0.793475,Health\Medical Devices & Technology:0.720923,Style & Fashion\Fitness:0.665627
Passive accessory intervertebral movements	0.334692512345679	2	Health\Physical Therapy:0.878199
Physio-Control	0.90902503125	2	Health\Physical Therapy:0.882012,Health:0.690436
Jacquelin Perry	0.33646875	2	Health\Physical Therapy:0.651
Passive physiological intervertebral movements	0.334692512345679	2	Health\Physical Therapy:0.878199
American Board of Physical Therapy Specialties	1.2332604432902836	2	Education:0.651,Health\Health Conditions\Arthritis:0.555637,Health\Physical Therapy:0.999935,Health:0.60433
Chest physiotherapy	0.405	2	Family & Parenting\Babies & Toddlers:0.651,Health\Physical Therapy:0.998193,Style & Fashion\Fitness:0.987862
Muscle energy technique	0.4490020774204333	2	Health\Physical Therapy:0.926484,Health\Alternative & Natural Medicine:0.583183
Bad Ragaz Ring Method	0.4675864211049373	2	Health\Physical Therapy:0.965616,Style & Fashion\Fitness:0.678226
Spinal mobilization	0.6256590578345806	2	Health\Physical Therapy:0.694908
Watsu	0.4468073507347061	2	Health\Physical Therapy:0.776373
Cardiovascular & pulmonary physiotherapy	0.30429663050455197	1	Health\Health Conditions\Arthritis:0.441498,Health:0.942181,Style & Fashion\Fitness:0.713105,Health\Physical Therapy:0.995695,Health\Health Conditions\Heart Disease:0.823984
New Zealand Society of Physiotherapists	0.30429663050455197	1	Health\Physical Therapy:0.957491,Health:0.770889
Ai Chi	0.3521727684905559	1	Health\Physical Therapy:0.963182,Style & Fashion\Fitness:0.899976
Gary Lewin	0.27749999999999997	1	Health\Physical Therapy:0.957491
Halliwick	0.3521727684905559	1	Health\Physical Therapy:0.914948
Ian Liversedge	0.318861896484375	1	Sports\Soccer:0.806222,Health\Physical Therapy:0.878199,Sports:0.743379
